GEO_ID,NAME,B25001_001E,B25001_001M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total
1400000US06037212900,"Census Tract 2129, Los Angeles County, California",1622,41
1400000US06037213100,"Census Tract 2131, Los Angeles County, California",1031,35
1400000US06037213201,"Census Tract 2132.01, Los Angeles County, California",1756,53
1400000US06037213202,"Census Tract 2132.02, Los Angeles County, California",1433,35
1400000US06037213310,"Census Tract 2133.10, Los Angeles County, California",1223,59
1400000US06037213320,"Census Tract 2133.20, Los Angeles County, California",1100,53
1400000US06037213401,"Census Tract 2134.01, Los Angeles County, California",1803,50
1400000US06037213402,"Census Tract 2134.02, Los Angeles County, California",1792,60
1400000US06037214000,"Census Tract 2140, Los Angeles County, California",1413,54
1400000US06037214100,"Census Tract 2141, Los Angeles County, California",1831,25
1400000US06037214400,"Census Tract 2144, Los Angeles County, California",1841,47
1400000US06037214501,"Census Tract 2145.01, Los Angeles County, California",1710,40
1400000US06037214502,"Census Tract 2145.02, Los Angeles County, California",2887,48
1400000US06037214503,"Census Tract 2145.03, Los Angeles County, California",1636,57
1400000US06037214600,"Census Tract 2146, Los Angeles County, California",1432,43
1400000US06037214700,"Census Tract 2147, Los Angeles County, California",1392,26
1400000US06037214800,"Census Tract 2148, Los Angeles County, California",1601,38
1400000US06037214901,"Census Tract 2149.01, Los Angeles County, California",2267,142
1400000US06037214902,"Census Tract 2149.02, Los Angeles County, California",1793,73
1400000US06037215101,"Census Tract 2151.01, Los Angeles County, California",1829,55
1400000US06037215102,"Census Tract 2151.02, Los Angeles County, California",2236,85
1400000US06037216100,"Census Tract 2161, Los Angeles County, California",1145,36
1400000US06037216200,"Census Tract 2162, Los Angeles County, California",3105,50
1400000US06037216300,"Census Tract 2163, Los Angeles County, California",2575,118
1400000US06037216401,"Census Tract 2164.01, Los Angeles County, California",2183,160
1400000US06037216402,"Census Tract 2164.02, Los Angeles County, California",1522,68
1400000US06037216700,"Census Tract 2167, Los Angeles County, California",1797,82
1400000US06037216800,"Census Tract 2168, Los Angeles County, California",1632,55
1400000US06037216900,"Census Tract 2169, Los Angeles County, California",2577,91
1400000US06037217001,"Census Tract 2170.01, Los Angeles County, California",1082,32
1400000US06037217002,"Census Tract 2170.02, Los Angeles County, California",2436,31
1400000US06037217100,"Census Tract 2171, Los Angeles County, California",2573,68
1400000US06037217200,"Census Tract 2172, Los Angeles County, California",1729,55
1400000US06037218110,"Census Tract 2181.10, Los Angeles County, California",1211,44
1400000US06037218120,"Census Tract 2181.20, Los Angeles County, California",1558,42
1400000US06037218210,"Census Tract 2182.10, Los Angeles County, California",1322,54
1400000US06037218220,"Census Tract 2182.20, Los Angeles County, California",1633,43
1400000US06037218300,"Census Tract 2183, Los Angeles County, California",2273,73
1400000US06037218400,"Census Tract 2184, Los Angeles County, California",1586,48
1400000US06037218500,"Census Tract 2185, Los Angeles County, California",1101,39
1400000US06037218600,"Census Tract 2186, Los Angeles County, California",1161,40
1400000US06037218701,"Census Tract 2187.01, Los Angeles County, California",952,21
1400000US06037218702,"Census Tract 2187.02, Los Angeles County, California",892,17
1400000US06037218800,"Census Tract 2188, Los Angeles County, California",1011,31
1400000US06037218900,"Census Tract 2189, Los Angeles County, California",2295,52
1400000US06037219010,"Census Tract 2190.10, Los Angeles County, California",969,27
1400000US06037219020,"Census Tract 2190.20, Los Angeles County, California",1569,66
1400000US06037219300,"Census Tract 2193, Los Angeles County, California",1542,35
1400000US06037219500,"Census Tract 2195, Los Angeles County, California",824,25
1400000US06037219700,"Census Tract 2197, Los Angeles County, California",1503,57
1400000US06037219800,"Census Tract 2198, Los Angeles County, California",1078,30
1400000US06037219901,"Census Tract 2199.01, Los Angeles County, California",1549,57
1400000US06037219902,"Census Tract 2199.02, Los Angeles County, California",1292,52
1400000US06037220000,"Census Tract 2200, Los Angeles County, California",2243,49
1400000US06037220100,"Census Tract 2201, Los Angeles County, California",1116,26
1400000US06037221110,"Census Tract 2211.10, Los Angeles County, California",1141,51
1400000US06037221120,"Census Tract 2211.20, Los Angeles County, California",859,34
1400000US06037221210,"Census Tract 2212.10, Los Angeles County, California",930,34
1400000US06037221220,"Census Tract 2212.20, Los Angeles County, California",1039,47
1400000US06037221302,"Census Tract 2213.02, Los Angeles County, California",1379,67
1400000US06037221303,"Census Tract 2213.03, Los Angeles County, California",830,22
1400000US06037221304,"Census Tract 2213.04, Los Angeles County, California",1192,20
1400000US06037221401,"Census Tract 2214.01, Los Angeles County, California",1372,72
1400000US06037221402,"Census Tract 2214.02, Los Angeles County, California",1003,25
1400000US06037221500,"Census Tract 2215, Los Angeles County, California",1278,59
1400000US06037221601,"Census Tract 2216.01, Los Angeles County, California",996,32
1400000US06037221602,"Census Tract 2216.02, Los Angeles County, California",958,31
1400000US06037221710,"Census Tract 2217.10, Los Angeles County, California",1018,21
1400000US06037221810,"Census Tract 2218.10, Los Angeles County, California",1016,33
1400000US06037221820,"Census Tract 2218.20, Los Angeles County, California",1067,55
1400000US06037221900,"Census Tract 2219, Los Angeles County, California",1014,57
1400000US06037222001,"Census Tract 2220.01, Los Angeles County, California",1008,36
1400000US06037222002,"Census Tract 2220.02, Los Angeles County, California",1415,56
1400000US06037222100,"Census Tract 2221, Los Angeles County, California",1261,26
1400000US06037222200,"Census Tract 2222, Los Angeles County, California",1291,68
1400000US06037222500,"Census Tract 2225, Los Angeles County, California",1343,55
1400000US06037222600,"Census Tract 2226, Los Angeles County, California",1850,51
1400000US06037222700,"Census Tract 2227, Los Angeles County, California",169,45
1400000US06037224010,"Census Tract 2240.10, Los Angeles County, California",1751,60
1400000US06037224020,"Census Tract 2240.20, Los Angeles County, California",1059,34
1400000US06037224200,"Census Tract 2242, Los Angeles County, California",781,21
1400000US06037224310,"Census Tract 2243.10, Los Angeles County, California",686,13
1400000US06037224320,"Census Tract 2243.20, Los Angeles County, California",1142,38
1400000US06037224410,"Census Tract 2244.10, Los Angeles County, California",1144,49
1400000US06037224420,"Census Tract 2244.20, Los Angeles County, California",824,13
1400000US06037224600,"Census Tract 2246, Los Angeles County, California",863,36
1400000US06037224700,"Census Tract 2247, Los Angeles County, California",1118,45
1400000US06037226001,"Census Tract 2260.01, Los Angeles County, California",615,32
1400000US06037226002,"Census Tract 2260.02, Los Angeles County, California",1293,21
1400000US06037226410,"Census Tract 2264.10, Los Angeles County, California",913,19
1400000US06037226420,"Census Tract 2264.20, Los Angeles County, California",1356,47
1400000US06037226700,"Census Tract 2267, Los Angeles County, California",1540,20
1400000US06037227010,"Census Tract 2270.10, Los Angeles County, California",1167,60
1400000US06037227020,"Census Tract 2270.20, Los Angeles County, California",809,26
1400000US06037228100,"Census Tract 2281, Los Angeles County, California",1143,33
1400000US06037228210,"Census Tract 2282.10, Los Angeles County, California",1049,41
1400000US06037228220,"Census Tract 2282.20, Los Angeles County, California",975,36
1400000US06037228310,"Census Tract 2283.10, Los Angeles County, California",1064,39
1400000US06037228320,"Census Tract 2283.20, Los Angeles County, California",752,44
1400000US06037228410,"Census Tract 2284.10, Los Angeles County, California",747,27
1400000US06037228420,"Census Tract 2284.20, Los Angeles County, California",748,33
1400000US06037228500,"Census Tract 2285, Los Angeles County, California",1253,33
1400000US06037228600,"Census Tract 2286, Los Angeles County, California",1202,31
1400000US06037228710,"Census Tract 2287.10, Los Angeles County, California",1023,52
1400000US06037228720,"Census Tract 2287.20, Los Angeles County, California",1087,27
1400000US06037228800,"Census Tract 2288, Los Angeles County, California",1276,46
1400000US06037228900,"Census Tract 2289, Los Angeles County, California",773,47
1400000US06037229100,"Census Tract 2291, Los Angeles County, California",1045,30
1400000US06037229200,"Census Tract 2292, Los Angeles County, California",1229,49
1400000US06037229300,"Census Tract 2293, Los Angeles County, California",1405,50
1400000US06037229410,"Census Tract 2294.10, Los Angeles County, California",857,16
1400000US06037229420,"Census Tract 2294.20, Los Angeles County, California",1128,23
1400000US06037231100,"Census Tract 2311, Los Angeles County, California",777,25
1400000US06037231210,"Census Tract 2312.10, Los Angeles County, California",1239,39
1400000US06037231220,"Census Tract 2312.20, Los Angeles County, California",1323,48
1400000US06037231300,"Census Tract 2313, Los Angeles County, California",1794,21
1400000US06037231400,"Census Tract 2314, Los Angeles County, California",1624,45
1400000US06037231500,"Census Tract 2315, Los Angeles County, California",1522,46
1400000US06037231600,"Census Tract 2316, Los Angeles County, California",2260,47
1400000US06037231710,"Census Tract 2317.10, Los Angeles County, California",1362,53
1400000US06037231720,"Census Tract 2317.20, Los Angeles County, California",1648,51
1400000US06037231800,"Census Tract 2318, Los Angeles County, California",1481,50
1400000US06037231900,"Census Tract 2319, Los Angeles County, California",1606,56
1400000US06037232110,"Census Tract 2321.10, Los Angeles County, California",928,41
1400000US06037232120,"Census Tract 2321.20, Los Angeles County, California",1472,60
1400000US06037232200,"Census Tract 2322, Los Angeles County, California",963,29
1400000US06037232300,"Census Tract 2323, Los Angeles County, California",1143,77
1400000US06037232400,"Census Tract 2324, Los Angeles County, California",2142,45
1400000US06037232500,"Census Tract 2325, Los Angeles County, California",1578,45
1400000US06037232600,"Census Tract 2326, Los Angeles County, California",1965,46
1400000US06037232700,"Census Tract 2327, Los Angeles County, California",1743,35
1400000US06037232800,"Census Tract 2328, Los Angeles County, California",1030,32
1400000US06037234000,"Census Tract 2340, Los Angeles County, California",2166,50
1400000US06037234200,"Census Tract 2342, Los Angeles County, California",1197,20
1400000US06037234300,"Census Tract 2343, Los Angeles County, California",2537,100
1400000US06037234501,"Census Tract 2345.01, Los Angeles County, California",1027,37
1400000US06037234502,"Census Tract 2345.02, Los Angeles County, California",1278,29
1400000US06037234600,"Census Tract 2346, Los Angeles County, California",1793,70
1400000US06037234700,"Census Tract 2347, Los Angeles County, California",1575,69
1400000US06037234800,"Census Tract 2348, Los Angeles County, California",1238,32
1400000US06037234901,"Census Tract 2349.01, Los Angeles County, California",1237,52
1400000US06037234902,"Census Tract 2349.02, Los Angeles County, California",1742,66
1400000US06037235100,"Census Tract 2351, Los Angeles County, California",1899,27
1400000US06037235201,"Census Tract 2352.01, Los Angeles County, California",1043,37
1400000US06037235202,"Census Tract 2352.02, Los Angeles County, California",2133,43
1400000US06037236000,"Census Tract 2360, Los Angeles County, California",2280,43
1400000US06037236100,"Census Tract 2361, Los Angeles County, California",3229,76
1400000US06037236202,"Census Tract 2362.02, Los Angeles County, California",2660,89
1400000US06037236203,"Census Tract 2362.03, Los Angeles County, California",1623,25
